6,,,BUS0000000000001,a,2005-09-09 05:09:02,2
7,,,BUS0000000000002,a,2005-09-09 05:09:03,2
8,,,BUS0000000000003,a,2005-09-09 05:09:03,2
9,,,BUS0000000000004,a,2005-09-09 05:09:03,2
10,,,BUS0000000000005,a,2005-09-09 05:09:03,2
11,,,BUS0000000000006,a,2005-09-09 05:09:03,2
12,,,BUS0000000000007,a,2005-09-09 05:09:03,2
13,,,BUS0000000000008,a,2005-09-09 05:09:03,2
14,,,BUS0000000000009,a,2005-09-09 05:09:03,2
15,,,BUS0000000000010,a,2005-09-09 05:09:03,2
16,,,BUS0000000000011,a,2005-09-09 05:09:03,2
17,,,BUS0000000000012,a,2005-09-09 05:09:04,2
18,,,BUS0000000000013,a,2005-09-09 05:09:04,2
19,,,BUS0000000000014,a,2005-09-09 05:09:04,2
20,,,BUS0000000000015,a,2005-09-09 05:09:04,2
21,,,BUS0000000000016,a,2005-09-09 05:09:04,2
22,,,BUS0000000000017,a,2005-09-09 05:09:04,2
23,,,BUS0000000000018,a,2005-09-09 05:09:04,2
24,,,BUS0000000000019,a,2005-09-09 05:09:04,2
25,,,BUS0000000000020,a,2005-09-09 05:09:04,2
26,,,BUS0000000000021,a,2005-09-09 05:09:04,2
27,,,BUS0000000000022,a,2005-09-09 05:09:04,2
28,,,BUS0000000000023,a,2005-09-09 05:09:04,2
29,,,BUS0000000000024,a,2005-09-09 05:09:04,2
30,,,BUS0000000000025,a,2005-09-09 05:09:04,2
31,,,BUS0000000000026,a,2005-09-09 05:09:04,2
32,,,BUS0000000000027,a,2005-09-09 05:09:04,2
33,,,BUS0000000000028,a,2005-09-09 05:09:04,2
34,,,BUS0000000000029,a,2005-09-09 05:09:04,2
35,,,BUS0000000000030,a,2005-09-09 05:09:04,2
36,,,BUS0000000000031,a,2005-09-09 05:09:04,2
37,,,BUS0000000000032,a,2005-09-09 05:09:04,2
38,,,BUS0000000000033,a,2005-09-09 05:09:04,2
269,,,BUS0000000000264,a,2005-09-09 05:09:10,2
270,,,BUS0000000000265,a,2005-09-09 05:09:10,2
271,,,BUS0000000000266,a,2005-09-09 05:09:10,2
272,,,BUS0000000000267,a,2005-09-09 05:09:10,2
273,,,BUS0000000000268,a,2005-09-09 05:09:10,2
274,,,BUS0000000000269,a,2005-09-09 05:09:10,2
275,,,BUS0000000000270,a,2005-09-09 05:09:10,2
276,,,BUS0000000000271,a,2005-09-09 05:09:10,2
277,,,BUS0000000000272,a,2005-09-09 05:09:10,2
278,,,BUS0000000000273,a,2005-09-09 05:09:10,2
279,,,BUS0000000000274,a,2005-09-09 05:09:10,2
280,,,BUS0000000000275,a,2005-09-09 05:09:10,2
281,,,BUS0000000000276,a,2005-09-09 05:09:10,2
282,,,BUS0000000000277,a,2005-09-09 05:09:10,2
283,,,BUS0000000000278,a,2005-09-09 05:09:10,2
284,,,BUS0000000000279,a,2005-09-09 05:09:10,2
285,,,BUS0000000000280,a,2005-09-09 05:09:10,2
286,,,BUS0000000000281,a,2005-09-09 05:09:10,2
287,,,BUS0000000000282,a,2005-09-09 05:09:10,2
288,,,BUS0000000000283,a,2005-09-09 05:09:10,2
289,,,BUS0000000000284,a,2005-09-09 05:09:10,2
290,,,BUS0000000000285,a,2005-09-09 05:09:10,2
291,,,BUS0000000000286,a,2005-09-09 05:09:10,2
292,,,BUS0000000000287,a,2005-09-09 05:09:10,2
293,,,BUS0000000000288,a,2005-09-09 05:09:10,2
294,,,BUS0000000000289,a,2005-09-09 05:09:11,2
295,,,BUS0000000000290,a,2005-09-09 05:09:11,2
296,,,BUS0000000000291,a,2005-09-09 05:09:11,2
297,,,BUS0000000000292,a,2005-09-09 05:09:11,2
298,,,BUS0000000000293,a,2005-09-09 05:09:11,2
299,,,BUS0000000000294,a,2005-09-09 05:09:11,2
300,,,BUS0000000000295,a,2005-09-09 05:09:11,2
301,,,BUS0000000000296,a,2005-09-09 05:09:11,2
302,,,BUS0000000000297,a,2005-09-09 05:09:11,2
303,,,BUS0000000000298,a,2005-09-09 05:09:11,2
304,,,BUS0000000000299,a,2005-09-09 05:09:11,2
305,,,BUS0000000000300,a,2005-09-09 05:09:11,2
306,,,BUS0000000000301,a,2005-09-09 05:09:11,2
307,,,BUS0000000000302,a,2005-09-09 05:09:11,2
308,,,BUS0000000000303,a,2005-09-09 05:09:11,2
309,,,BUS0000000000304,a,2005-09-09 05:09:11,2
310,,,BUS0000000000305,a,2005-09-09 05:09:11,2
311,,,BUS0000000000306,a,2005-09-09 05:09:11,2
312,,,BUS0000000000307,a,2005-09-09 05:09:11,2
313,,,BUS0000000000308,a,2005-09-09 05:09:11,2
314,,,BUS0000000000309,a,2005-09-09 05:09:11,2
315,,,BUS0000000000310,a,2005-09-09 05:09:11,2
316,,,BUS0000000000311,a,2005-09-09 05:09:11,2
317,,,BUS0000000000312,a,2005-09-09 05:09:11,2
318,,,BUS0000000000313,a,2005-09-09 05:09:11,2
319,,,BUS0000000000314,a,2005-09-09 05:09:11,2
320,,,BUS0000000000315,a,2005-09-09 05:09:11,2
321,,,BUS0000000000316,a,2005-09-09 05:09:11,2
322,,,BUS0000000000317,a,2005-09-09 05:09:11,2
323,,,BUS0000000000318,a,2005-09-09 05:09:11,2
324,,,BUS0000000000319,a,2005-09-09 05:09:11,2
325,,,BUS0000000000320,a,2005-09-09 05:09:11,2
326,,,BUS0000000000321,a,2005-09-09 05:09:11,2
327,,,BUS0000000000322,a,2005-09-09 05:09:11,2
328,,,BUS0000000000323,a,2005-09-09 05:09:11,2
329,,,BUS0000000000324,a,2005-09-09 05:09:11,2
330,,,BUS0000000000325,a,2005-09-09 05:09:11,2
331,,,BUS0000000000326,a,2005-09-09 05:09:12,2
332,,,BUS0000000000327,a,2005-09-09 05:09:12,2
333,,,BUS0000000000328,a,2005-09-09 05:09:12,2
334,,,BUS0000000000329,a,2005-09-09 05:09:12,2
335,,,BUS0000000000330,a,2005-09-09 05:09:12,2
336,,,BUS0000000000331,a,2005-09-09 05:09:12,2
337,,,BUS0000000000332,a,2005-09-09 05:09:12,2
338,,,BUS0000000000333,a,2005-09-09 05:09:12,2
339,,,BUS0000000000334,a,2005-09-09 05:09:12,2
340,,,BUS0000000000335,a,2005-09-09 05:09:12,2
341,,,BUS0000000000336,a,2005-09-09 05:09:12,2
342,,,BUS0000000000337,a,2005-09-09 05:09:12,2
343,,,BUS0000000000338,a,2005-09-09 05:09:12,2
344,,,BUS0000000000339,a,2005-09-09 05:09:12,2
345,,,BUS0000000000340,a,2005-09-09 05:09:12,2
346,,,BUS0000000000341,a,2005-09-09 05:09:12,2
347,,,BUS0000000000342,a,2005-09-09 05:09:12,2
348,,,BUS0000000000343,a,2005-09-09 05:09:12,2
349,,,BUS0000000000344,a,2005-09-09 05:09:12,2
350,,,BUS0000000000345,a,2005-09-09 05:09:12,2
351,,,BUS0000000000346,a,2005-09-09 05:09:12,2
352,,,BUS0000000000347,a,2005-09-09 05:09:12,2
353,,,BUS0000000000348,a,2005-09-09 05:09:12,2
354,,,BUS0000000000349,a,2005-09-09 05:09:12,2
355,,,BUS0000000000350,a,2005-09-09 05:09:12,2
356,,,BUS0000000000351,a,2005-09-09 05:09:12,2
357,,,BUS0000000000352,a,2005-09-09 05:09:12,2
358,,,BUS0000000000353,a,2005-09-09 05:09:12,2
359,,,BUS0000000000354,a,2005-09-09 05:09:12,2
360,,,BUS0000000000355,a,2005-09-09 05:09:12,2
361,,,BUS0000000000356,a,2005-09-09 05:09:12,2
362,,,BUS0000000000357,a,2005-09-09 05:09:12,2
363,,,BUS0000000000358,a,2005-09-09 05:09:12,2
364,,,BUS0000000000359,a,2005-09-09 05:09:12,2
365,,,BUS0000000000360,a,2005-09-09 05:09:12,2
366,,,BUS0000000000361,a,2005-09-09 05:09:12,2
367,,,BUS0000000000362,a,2005-09-09 05:09:12,2
368,,,BUS0000000000363,a,2005-09-09 05:09:13,2
369,,,BUS0000000000364,a,2005-09-09 05:09:13,2
370,,,BUS0000000000365,a,2005-09-09 05:09:13,2
371,,,BUS0000000000366,a,2005-09-09 05:09:13,2
372,,,BUS0000000000367,a,2005-09-09 05:09:13,2
373,,,BUS0000000000368,a,2005-09-09 05:09:13,2
374,,,BUS0000000000369,a,2005-09-09 05:09:13,2
375,,,BUS0000000000370,a,2005-09-09 05:09:13,2
376,,,BUS0000000000371,a,2005-09-09 05:09:13,2
377,,,BUS0000000000372,a,2005-09-09 05:09:13,2
378,,,BUS0000000000373,a,2005-09-09 05:09:13,2
379,,,BUS0000000000374,a,2005-09-09 05:09:13,2
380,,,BUS0000000000375,a,2005-09-09 05:09:13,2
381,,,BUS0000000000376,a,2005-09-09 05:09:13,2
382,,,BUS0000000000377,a,2005-09-09 05:09:13,2
383,,,BUS0000000000378,a,2005-09-09 05:09:13,2
384,,,BUS0000000000379,a,2005-09-09 05:09:13,2
385,,,BUS0000000000380,a,2005-09-09 05:09:13,2
386,,,BUS0000000000381,a,2005-09-09 05:09:13,2
387,,,BUS0000000000382,a,2005-09-09 05:09:13,2
388,,,BUS0000000000383,a,2005-09-09 05:09:13,2
389,,,BUS0000000000384,a,2005-09-09 05:09:13,2
390,,,BUS0000000000385,a,2005-09-09 05:09:13,2
391,,,BUS0000000000386,a,2005-09-09 05:09:13,2
392,,,BUS0000000000387,a,2005-09-09 05:09:13,2
393,,,BUS0000000000388,a,2005-09-09 05:09:13,2
394,,,BUS0000000000389,a,2005-09-09 05:09:13,2
395,,,BUS0000000000390,a,2005-09-09 05:09:13,2
396,,,BUS0000000000391,a,2005-09-09 05:09:13,2
397,,,BUS0000000000392,a,2005-09-09 05:09:13,2
398,,,BUS0000000000393,a,2005-09-09 05:09:13,2
399,,,BUS0000000000394,a,2005-09-09 05:09:13,2
400,,,BUS0000000000395,a,2005-09-09 05:09:13,2
401,,,BUS0000000000396,a,2005-09-09 05:09:13,2
402,,,BUS0000000000397,a,2005-09-09 05:09:13,2
403,,,BUS0000000000398,a,2005-09-09 05:09:14,2
404,,,BUS0000000000399,a,2005-09-09 05:09:14,2
405,,,BUS0000000000400,a,2005-09-09 05:09:14,2
406,,,BUS0000000000401,a,2005-09-09 05:09:14,2
407,,,BUS0000000000402,a,2005-09-09 05:09:14,2
408,,,BUS0000000000403,a,2005-09-09 05:09:14,2
409,,,BUS0000000000404,a,2005-09-09 05:09:14,2
410,,,BUS0000000000405,a,2005-09-09 05:09:14,2
411,,,BUS0000000000406,a,2005-09-09 05:09:14,2
412,,,BUS0000000000407,a,2005-09-09 05:09:14,2
413,,,BUS0000000000408,a,2005-09-09 05:09:14,2
414,,,BUS0000000000409,a,2005-09-09 05:09:14,2
415,,,BUS0000000000410,a,2005-09-09 05:09:14,2
416,,,BUS0000000000411,a,2005-09-09 05:09:14,2
417,,,BUS0000000000412,a,2005-09-09 05:09:14,2
418,,,BUS0000000000413,a,2005-09-09 05:09:14,2
419,,,BUS0000000000414,a,2005-09-09 05:09:14,2
420,,,BUS0000000000415,a,2005-09-09 05:09:14,2
421,,,BUS0000000000416,a,2005-09-09 05:09:14,2
422,,,BUS0000000000417,a,2005-09-09 05:09:14,2
423,,,BUS0000000000418,a,2005-09-09 05:09:14,2
424,,,BUS0000000000419,a,2005-09-09 05:09:14,2
425,,,BUS0000000000420,a,2005-09-09 05:09:14,2
426,,,BUS0000000000421,a,2005-09-09 05:09:14,2
427,,,BUS0000000000422,a,2005-09-09 05:09:14,2
428,,,BUS0000000000423,a,2005-09-09 05:09:14,2
429,,,BUS0000000000424,a,2005-09-09 05:09:14,2
430,,,BUS0000000000425,a,2005-09-09 05:09:14,2
431,,,BUS0000000000426,a,2005-09-09 05:09:14,2
432,,,BUS0000000000427,a,2005-09-09 05:09:14,2
433,,,BUS0000000000428,a,2005-09-09 05:09:14,2
170,,,BUS0000000000165,a,2005-09-09 05:09:07,2
171,,,BUS0000000000166,a,2005-09-09 05:09:07,2
172,,,BUS0000000000167,a,2005-09-09 05:09:07,2
173,,,BUS0000000000168,a,2005-09-09 05:09:07,2
174,,,BUS0000000000169,a,2005-09-09 05:09:07,2
175,,,BUS0000000000170,a,2005-09-09 05:09:07,2
176,,,BUS0000000000171,a,2005-09-09 05:09:07,2
177,,,BUS0000000000172,a,2005-09-09 05:09:07,2
178,,,BUS0000000000173,a,2005-09-09 05:09:08,2
179,,,BUS0000000000174,a,2005-09-09 05:09:08,2
180,,,BUS0000000000175,a,2005-09-09 05:09:08,2
181,,,BUS0000000000176,a,2005-09-09 05:09:08,2
182,,,BUS0000000000177,a,2005-09-09 05:09:08,2
183,,,BUS0000000000178,a,2005-09-09 05:09:08,2
184,,,BUS0000000000179,a,2005-09-09 05:09:08,2
185,,,BUS0000000000180,a,2005-09-09 05:09:08,2
186,,,BUS0000000000181,a,2005-09-09 05:09:08,2
187,,,BUS0000000000182,a,2005-09-09 05:09:08,2
188,,,BUS0000000000183,a,2005-09-09 05:09:08,2
189,,,BUS0000000000184,a,2005-09-09 05:09:08,2
190,,,BUS0000000000185,a,2005-09-09 05:09:08,2
191,,,BUS0000000000186,a,2005-09-09 05:09:08,2
192,,,BUS0000000000187,a,2005-09-09 05:09:08,2
193,,,BUS0000000000188,a,2005-09-09 05:09:08,2
194,,,BUS0000000000189,a,2005-09-09 05:09:08,2
195,,,BUS0000000000190,a,2005-09-09 05:09:08,2
196,,,BUS0000000000191,a,2005-09-09 05:09:08,2
197,,,BUS0000000000192,a,2005-09-09 05:09:08,2
198,,,BUS0000000000193,a,2005-09-09 05:09:08,2
199,,,BUS0000000000194,a,2005-09-09 05:09:08,2
200,,,BUS0000000000195,a,2005-09-09 05:09:08,2
201,,,BUS0000000000196,a,2005-09-09 05:09:08,2
202,,,BUS0000000000197,a,2005-09-09 05:09:08,2
203,,,BUS0000000000198,a,2005-09-09 05:09:08,2
204,,,BUS0000000000199,a,2005-09-09 05:09:08,2
205,,,BUS0000000000200,a,2005-09-09 05:09:08,2
206,,,BUS0000000000201,a,2005-09-09 05:09:08,2
207,,,BUS0000000000202,a,2005-09-09 05:09:08,2
208,,,BUS0000000000203,a,2005-09-09 05:09:08,2
209,,,BUS0000000000204,a,2005-09-09 05:09:08,2
210,,,BUS0000000000205,a,2005-09-09 05:09:08,2
211,,,BUS0000000000206,a,2005-09-09 05:09:08,2
212,,,BUS0000000000207,a,2005-09-09 05:09:08,2
213,,,BUS0000000000208,a,2005-09-09 05:09:08,2
214,,,BUS0000000000209,a,2005-09-09 05:09:08,2
215,,,BUS0000000000210,a,2005-09-09 05:09:08,2
216,,,BUS0000000000211,a,2005-09-09 05:09:08,2
217,,,BUS0000000000212,a,2005-09-09 05:09:09,2
218,,,BUS0000000000213,a,2005-09-09 05:09:09,2
219,,,BUS0000000000214,a,2005-09-09 05:09:09,2
220,,,BUS0000000000215,a,2005-09-09 05:09:09,2
221,,,BUS0000000000216,a,2005-09-09 05:09:09,2
222,,,BUS0000000000217,a,2005-09-09 05:09:09,2
223,,,BUS0000000000218,a,2005-09-09 05:09:09,2
224,,,BUS0000000000219,a,2005-09-09 05:09:09,2
225,,,BUS0000000000220,a,2005-09-09 05:09:09,2
226,,,BUS0000000000221,a,2005-09-09 05:09:09,2
227,,,BUS0000000000222,a,2005-09-09 05:09:09,2
228,,,BUS0000000000223,a,2005-09-09 05:09:09,2
229,,,BUS0000000000224,a,2005-09-09 05:09:09,2
230,,,BUS0000000000225,a,2005-09-09 05:09:09,2
231,,,BUS0000000000226,a,2005-09-09 05:09:09,2
232,,,BUS0000000000227,a,2005-09-09 05:09:09,2
233,,,BUS0000000000228,a,2005-09-09 05:09:09,2
234,,,BUS0000000000229,a,2005-09-09 05:09:09,2
235,,,BUS0000000000230,a,2005-09-09 05:09:09,2
236,,,BUS0000000000231,a,2005-09-09 05:09:09,2
237,,,BUS0000000000232,a,2005-09-09 05:09:09,2
238,,,BUS0000000000233,a,2005-09-09 05:09:09,2
239,,,BUS0000000000234,a,2005-09-09 05:09:09,2
240,,,BUS0000000000235,a,2005-09-09 05:09:09,2
241,,,BUS0000000000236,a,2005-09-09 05:09:09,2
242,,,BUS0000000000237,a,2005-09-09 05:09:09,2
243,,,BUS0000000000238,a,2005-09-09 05:09:09,2
244,,,BUS0000000000239,a,2005-09-09 05:09:09,2
245,,,BUS0000000000240,a,2005-09-09 05:09:09,2
246,,,BUS0000000000241,a,2005-09-09 05:09:09,2
247,,,BUS0000000000242,a,2005-09-09 05:09:09,2
248,,,BUS0000000000243,a,2005-09-09 05:09:09,2
249,,,BUS0000000000244,a,2005-09-09 05:09:09,2
250,,,BUS0000000000245,a,2005-09-09 05:09:09,2
251,,,BUS0000000000246,a,2005-09-09 05:09:09,2
252,,,BUS0000000000247,a,2005-09-09 05:09:09,2
253,,,BUS0000000000248,a,2005-09-09 05:09:09,2
254,,,BUS0000000000249,a,2005-09-09 05:09:09,2
255,,,BUS0000000000250,a,2005-09-09 05:09:09,2
256,,,BUS0000000000251,a,2005-09-09 05:09:10,2
257,,,BUS0000000000252,a,2005-09-09 05:09:10,2
258,,,BUS0000000000253,a,2005-09-09 05:09:10,2
259,,,BUS0000000000254,a,2005-09-09 05:09:10,2
260,,,BUS0000000000255,a,2005-09-09 05:09:10,2
261,,,BUS0000000000256,a,2005-09-09 05:09:10,2
262,,,BUS0000000000257,a,2005-09-09 05:09:10,2
263,,,BUS0000000000258,a,2005-09-09 05:09:10,2
264,,,BUS0000000000259,a,2005-09-09 05:09:10,2
265,,,BUS0000000000260,a,2005-09-09 05:09:10,2
266,,,BUS0000000000261,a,2005-09-09 05:09:10,2
267,,,BUS0000000000262,a,2005-09-09 05:09:10,2
268,,,BUS0000000000263,a,2005-09-09 05:09:10,2
467,,,BUS0000000000462,a,2005-09-09 05:09:15,2
468,,,BUS0000000000463,a,2005-09-09 05:09:15,2
469,,,BUS0000000000464,a,2005-09-09 05:09:15,2
470,,,BUS0000000000465,a,2005-09-09 05:09:15,2
471,,,BUS0000000000466,a,2005-09-09 05:09:15,2
472,,,BUS0000000000467,a,2005-09-09 05:09:15,2
473,,,BUS0000000000468,a,2005-09-09 05:09:15,2
474,,,BUS0000000000469,a,2005-09-09 05:09:15,2
475,,,BUS0000000000470,a,2005-09-09 05:09:15,2
476,,,BUS0000000000471,a,2005-09-09 05:09:15,2
477,,,BUS0000000000472,a,2005-09-09 05:09:15,2
478,,,BUS0000000000473,a,2005-09-09 05:09:15,2
479,,,BUS0000000000474,a,2005-09-09 05:09:15,2
480,,,BUS0000000000475,a,2005-09-09 05:09:15,2
481,,,BUS0000000000476,a,2005-09-09 05:09:16,2
482,,,BUS0000000000477,a,2005-09-09 05:09:16,2
483,,,BUS0000000000478,a,2005-09-09 05:09:16,2
484,,,BUS0000000000479,a,2005-09-09 05:09:16,2
485,,,BUS0000000000480,a,2005-09-09 05:09:16,2
486,,,BUS0000000000481,a,2005-09-09 05:09:16,2
487,,,BUS0000000000482,a,2005-09-09 05:09:16,2
488,,,BUS0000000000483,a,2005-09-09 05:09:16,2
489,,,BUS0000000000484,a,2005-09-09 05:09:16,2
490,,,BUS0000000000485,a,2005-09-09 05:09:16,2
491,,,BUS0000000000486,a,2005-09-09 05:09:16,2
492,,,BUS0000000000487,a,2005-09-09 05:09:16,2
493,,,BUS0000000000488,a,2005-09-09 05:09:16,2
494,,,BUS0000000000489,a,2005-09-09 05:09:16,2
495,,,BUS0000000000490,a,2005-09-09 05:09:16,2
496,,,BUS0000000000491,a,2005-09-09 05:09:16,2
497,,,BUS0000000000492,a,2005-09-09 05:09:16,2
498,,,BUS0000000000493,a,2005-09-09 05:09:16,2
499,,,BUS0000000000494,a,2005-09-09 05:09:16,2
500,,,BUS0000000000495,a,2005-09-09 05:09:16,2
569,554,3,HTHOEC5XXX,a,2014-01-01 12:01:00,2
570,554,3,HTHOMPYXXX,a,2014-01-01 12:01:00,2
571,555,4,HTAPACCRPS,a,2014-01-01 12:01:00,2
